Energy,Momentum,Parton,CTEQ6D Value,CTEQ6L1 Value
15,22,7,0.0,0.0
16,22,0,50048800.0,74303100.0
16,22,1,36516600.0,53778000.0
16,22,2,26008000.0,37913900.0
16,22,3,18523100.0,26710700.0
16,22,4,13172500.0,18801000.0
16,22,5,9365950.0,13221200.0
16,22,6,6648980.0,9288500.0
16,22,7,4719230.0,6519160.0
17,22,0,3344070.0,4570840.0
17,22,1,2369040.0,3201440.0
17,22,2,1675430.0,2239890.0
17,22,3,1184540.0,1565390.0
17,22,4,835975.0,1092750.0
17,22,5,589756.0,761901.0
17,22,6,415268.0,530574.0
17,22,7,292272.0,369011.0
18,22,0,205295.0,256309.0
18,22,1,144122.0,177785.0
18,22,2,100963.0,123145.0
18,22,3,70682.6,85172.5
18,22,4,49372.7,58820.3
18,22,5,34460.5,40557.1
18,22,6,23994.9,27918.9
18,22,7,16692.3,19185.8
19,22,0,11582.4,13160.7
19,22,1,8026.83,9009.28
19,22,2,5549.55,6158.13
19,22,3,3810.32,4176.05
19,22,4,2623.94,2843.63
19,22,5,1804.6,1932.31
19,22,6,1237.31,1310.22
19,22,7,847.148,886.457
0,23,0,577.856,598.025
0,23,1,393.626,402.566
0,23,2,267.33,270.411
0,23,3,181.37,181.305
0,23,4,122.693,121.314
0,23,5,82.9368,81.0416
0,23,6,55.936,54.0708
0,23,7,37.7235,36.0472
1,23,0,25.4057,24.0267
1,23,1,17.1261,16.0224
1,23,2,11.543,10.6999
1,23,3,7.79296,7.1567
1,23,4,5.27383,4.80745
1,23,5,3.58121,3.24018
1,23,6,2.43883,2.19372
1,23,7,1.67012,1.49264
2,23,0,1.14897,1.02103
2,23,1,0.796326,0.702308
2,23,2,0.55553,0.48589
2,23,3,0.391106,0.337939
2,23,4,0.278077,0.236768
2,23,5,0.199419,0.166299
2,23,6,0.144414,0.117432
2,23,7,0.105799,0.0832335
3,23,0,0.0782266,0.0591733
3,23,1,0.0584932,0.0421757
3,23,2,0.0440745,0.0300883
3,23,3,0.0336244,0.0215559
3,23,4,0.0257666,0.0153934
3,23,5,0.019931,0.0110027
3,23,6,0.0154804,0.00785617
3,23,7,0.0120929,0.00560229
4,23,0,0.00945476,0.00398451
4,23,1,0.0074142,0.00282596
4,23,2,0.00580451,0.00199803
4,23,3,0.00454388,0.00140715
4,23,4,0.00354231,0.000987965
4,23,5,0.00275271,0.000689983
4,23,6,0.00212895,0.000481568
4,23,7,0.00163662,0.000333919
5,23,0,0.00124633,0.00023096
5,23,1,0.000942576,0.000159516
5,23,2,0.000704092,0.000110193
5,23,3,0.000521019,7.62943e-05
5,23,4,0.00037965,5.30832e-05
5,23,5,0.000273183,3.72142e-05
5,23,6,0.000192658,2.63661e-05
5,23,7,0.000133583,1.88898e-05
6,23,0,9.05283e-05,1.37367e-05
6,23,1,5.99826e-05,1.00832e-05
6,23,2,3.85249e-05,7.46286e-06
6,23,3,2.41462e-05,5.54077e-06
6,23,4,1.46172e-05,4.09977e-06
6,23,5,8.65177e-06,2.99937e-06
6,23,6,4.96738e-06,2.15087e-06
6,23,7,2.83689e-06,1.49435e-06
7,23,0,1.61453e-06,9.95141e-07
7,23,1,9.43961e-07,6.23171e-07
7,23,2,5.4986e-07,3.57542e-07
7,23,3,3.06546e-07,1.80084e-07
7,23,4,1.43755e-07,7.33798e-08
7,23,5,4.86329e-08,2.04734e-08
7,23,6,9.22543e-09,2.66003e-09
7,23,7,0.0,0.0
8,23,0,60167900.0,89249900.0
8,23,1,43793600.0,64437600.0
8,23,2,31097800.0,45291100.0
8,23,3,22080300.0,31810500.0
8,23,4,15654400.0,22321400.0
8,23,5,11095900.0,15647800.0
8,23,6,7852650.0,10958600.0
8,23,7,5555770.0,7666830.0
9,23,0,3924380.0,5358210.0
9,23,1,2771080.0,3740700.0
9,23,2,1953420.0,2608570.0
9,23,3,1376470.0,1816980.0
9,23,4,968211.0,1264110.0
9,23,5,680716.0,878379.0
9,23,6,477693.0,609580.0
9,23,7,335034.0,422482.0
10,23,0,234515.0,292414.0
10,23,1,164048.0,202104.0
10,23,2,114515.0,139484.0
10,23,3,79876.6,96120.2
10,23,4,55592.2,66134.7
10,23,5,38656.3,45429.0
10,23,6,26816.2,31153.6
10,23,7,18583.5,21326.0
11,23,0,12845.3,14571.5
11,23,1,8866.98,9935.34
11,23,2,6106.5,6763.85
11,23,3,4175.52,4567.83
11,23,4,2863.9,3097.57
11,23,5,1961.48,2096.06
11,23,6,1339.32,1415.22
11,23,7,913.08,953.373
12,23,0,620.172,640.359
12,23,1,420.586,429.156
12,23,2,284.378,286.982
12,23,3,192.054,191.544
12,23,4,129.326,127.578
12,23,5,87.0049,84.8335
12,23,6,58.4017,56.3377
12,23,7,39.1934,37.3829
13,23,0,26.2675,24.8003
13,23,1,17.6188,16.4607
13,23,2,11.8172,10.9413
13,23,3,7.93865,7.28406
13,23,4,5.34706,4.87047
13,23,5,3.61387,3.26768
13,23,6,2.45019,2.20237
13,23,7,1.67066,1.49187
14,23,0,1.14477,1.01604
14,23,1,0.79038,0.695876
14,23,2,0.549478,0.479412
14,23,3,0.385555,0.332051
14,23,4,0.273314,0.231702
14,23,5,0.195427,0.16209
14,23,6,0.141144,0.114012
14,23,7,0.103121,0.0804985
15,23,0,0.0760448,0.0570127
15,23,1,0.0567017,0.040485
15,23,2,0.0426035,0.0287762
15,23,3,0.0324024,0.0205425
15,23,4,0.024749,0.0146178
15,23,5,0.0190737,0.0104123
15,23,6,0.014758,0.00740948
15,23,7,0.0114803,0.00526639
16,23,0,0.00893698,0.00373366
16,23,1,0.00697509,0.00263994
16,23,2,0.00543442,0.00186107
16,23,3,0.00423218,0.00130713
16,23,4,0.00328217,0.000915465
16,23,5,0.00253648,0.00063794
16,23,6,0.00195101,0.000444435
16,23,7,0.0014911,0.000307744
17,23,0,0.00112894,0.000212678
17,23,1,0.000848653,0.000146862
17,23,2,0.000630142,0.000101506
17,23,3,0.000463395,7.03715e-05
17,23,4,0.000335575,4.90616e-05
17,23,5,0.000239915,3.44841e-05
17,23,6,0.000168136,2.45025e-05
17,23,7,0.00011582,1.76026e-05
18,23,0,7.80072e-05,1.28275e-05
18,23,1,5.13652e-05,9.42555e-06
18,23,2,3.28096e-05,6.9735e-06
18,23,3,2.0464e-05,5.16734e-06
18,23,4,1.23491e-05,3.80982e-06
18,23,5,7.29892e-06,2.77292e-06
18,23,6,4.19903e-06,1.97544e-06
18,23,7,2.40814e-06,1.36147e-06
19,23,0,1.37894e-06,8.9807e-07
19,23,1,8.07266e-07,5.56127e-07
19,23,2,4.67051e-07,3.14882e-07
19,23,3,2.55322e-07,1.56079e-07
19,23,4,1.16618e-07,6.23579e-08
19,23,5,3.8442e-08,1.70457e-08
19,23,6,7.25149e-09,2.22064e-09
19,23,7,0.0,0.0
0,24,0,937567.0,1730830.0
0,24,1,446846.0,820954.0
0,24,2,332982.0,601532.0
0,24,3,248127.0,440747.0
0,24,4,184896.0,322940.0
0,24,5,137779.0,236622.0
0,24,6,102669.0,173377.0
0,24,7,76506.9,127037.0
1,24,0,57011.6,93083.9
1,24,1,42484.3,68206.0
1,24,2,31659.0,49977.7
1,24,3,23592.4,36621.6
1,24,4,17581.3,26835.3
1,24,5,13102.0,19664.7
1,24,6,9764.17,14410.6
1,24,7,7276.83,10560.7
2,24,0,5423.29,7739.77
2,24,1,4042.04,5672.68
2,24,2,3012.72,4157.98
2,24,3,2245.65,3048.03
2,24,4,1674.01,2234.65
2,24,5,1248.0,1638.57
2,24,6,930.504,1201.73
2,24,7,693.879,881.558
3,24,0,517.518,646.886
3,24,1,386.066,474.865
3,24,2,288.082,348.755
3,24,3,214.068,255.071
3,24,4,159.882,187.616
3,24,5,119.474,138.129
3,24,6,89.3358,101.814
3,24,7,66.8523,75.1536
4,24,0,50.0519,55.5454
4,24,1,37.5205,41.1456
4,24,2,28.1703,30.5634
4,24,3,21.1934,22.7824
4,24,4,15.9799,17.0491
4,24,5,12.0829,12.8201
4,24,6,9.16711,9.69434
4,24,7,6.98248,7.37773
5,24,0,5.34272,5.65491
5,24,1,4.10905,4.36811
5,24,2,3.17808,3.40177
5,24,3,2.472,2.67047
5,24,4,1.93629,2.11519
5,24,5,1.52569,1.68794
5,24,6,1.20941,1.35656
5,24,7,0.964049,1.09697
6,24,0,0.772302,0.891632
6,24,1,0.621357,0.727701
6,24,2,0.501723,0.595763
6,24,3,0.406277,0.488794
6,24,4,0.330032,0.401945
6,24,5,0.268062,0.330219
6,24,6,0.217965,0.271336
6,24,7,0.177176,0.222693
7,24,0,0.143866,0.18243
7,24,1,0.116605,0.149067
7,24,2,0.0942667,0.121417
7,24,3,0.0761209,0.0987262
7,24,4,0.0611012,0.0797703
7,24,5,0.0488718,0.0642057
7,24,6,0.0388962,0.0514125
7,24,7,0.0307905,0.0409443
8,24,0,0.0242133,0.0323944
8,24,1,0.0189079,0.025455
8,24,2,0.014651,0.0198535
8,24,3,0.0112539,0.0153566
8,24,4,0.00856615,0.0117769
8,24,5,0.00644984,0.00894013
8,24,6,0.00481425,0.00673278
8,24,7,0.00354053,0.00500097
9,24,0,0.00256911,0.00366922
9,24,1,0.00183678,0.00265594
9,24,2,0.00129185,0.00189403
9,24,3,0.000892225,0.00132863
9,24,4,0.000603898,0.000915152
9,24,5,0.000399639,0.00061768
9,24,6,0.000257875,0.000407544
9,24,7,0.000161576,0.000261879
10,24,0,9.83629e-05,0.000164014
10,24,1,5.75421e-05,9.91108e-05
10,24,2,3.22731e-05,5.76782e-05
10,24,3,1.72331e-05,3.21265e-05
10,24,4,8.68467e-06,1.69942e-05
10,24,5,4.08447e-06,8.45275e-06
10,24,6,1.76703e-06,3.90297e-06
10,24,7,6.87257e-07,1.63912e-06
11,24,0,2.35108e-07,6.14173e-07
11,24,1,6.76508e-08,1.97305e-07
11,24,2,1.53704e-08,5.13778e-08
11,24,3,2.48004e-09,9.86959e-09
11,24,4,2.32925e-10,1.17213e-09
11,24,5,8.14683e-12,5.78758e-11
11,24,6,2.54544e-14,3.34234e-13
11,24,7,0.0,0.0
12,24,0,737075.0,1176900.0
12,24,1,559791.0,881202.0
12,24,2,418589.0,647512.0
12,24,3,313469.0,475829.0
12,24,4,234429.0,349701.0
12,24,5,175580.0,257031.0
12,24,6,131324.0,188937.0
12,24,7,98366.1,138898.0
13,24,0,73577.6,102123.0
13,24,1,55114.3,75092.6
13,24,2,41225.7,55223.3
13,24,3,30879.6,40616.2
13,24,4,23096.4,29876.6
13,24,5,17297.8,21979.6
13,24,6,12935.6,16172.1
13,24,7,9685.59,11900.8
14,24,0,7240.83,8758.94
14,24,1,5419.55,6447.58
14,24,2,4049.75,4746.97
14,24,3,3029.49,3495.57
14,24,4,2262.38,2574.59
14,24,5,1691.23,1896.69
14,24,6,1262.01,1397.63
14,24,7,942.604,1030.18
15,24,0,702.728,759.576
15,24,1,524.365,560.244
15,24,2,390.454,413.416
15,24,3,289.827,303.793
15,24,4,215.708,224.462
15,24,5,160.718,165.968
15,24,6,119.555,122.825
15,24,7,89.0574,90.9922
16,24,0,66.2265,67.4627
16,24,1,49.3499,50.099
16,24,2,36.7553,37.2789
16,24,3,27.4601,27.811
16,24,4,20.5246,20.8068
16,24,5,15.4062,15.6223
16,24,6,11.5846,11.7795
16,24,7,8.76043,8.92587
17,24,0,6.64485,6.80177
17,24,1,5.07479,5.21576
17,24,2,3.891,4.02689
17,24,3,3.00488,3.13021
17,24,4,2.33176,2.45281
17,24,5,1.82211,1.93513
17,24,6,1.42924,1.53697
17,24,7,1.12828,1.22814
18,24,0,0.893202,0.986532
18,24,1,0.71092,0.795935
18,24,2,0.566886,0.644444
18,24,3,0.453935,0.52316
18,24,4,0.364191,0.425925
18,24,5,0.292639,0.346607
18,24,6,0.235186,0.282266
18,24,7,0.189289,0.229717
19,24,0,0.152127,0.18669
19,24,1,0.12227,0.151409
19,24,2,0.0979957,0.122446
19,24,3,0.0785883,0.0988961
19,24,4,0.0626462,0.079392
19,24,5,0.049886,0.0635084
19,24,6,0.0395295,0.0505536
19,24,7,0.0312403,0.0400309
0,25,0,0.0245271,0.0314969
0,25,1,0.0191897,0.0246165
0,25,2,0.0149047,0.0190987
0,25,3,0.0115281,0.0146961
0,25,4,0.00884507,0.0112135
0,25,5,0.00675587,0.00846898
0,25,6,0.00512232,0.00634557
0,25,7,0.00386398,0.00468888
1,25,0,0.00288699,0.00342192
1,25,1,0.00215091,0.00246316
1,25,2,0.00158661,0.00174617
1,25,3,0.00116874,0.00121698
1,25,4,0.000852275,0.000832148
1,25,5,0.00062245,0.000556805
1,25,6,0.00044918,0.000363565
1,25,7,0.000325392,0.000230432
2,25,0,0.0002328,0.00014165
2,25,1,0.000166985,8.32824e-05
2,25,2,0.000117558,4.644e-05
2,25,3,8.21913e-05,2.40665e-05
2,25,4,5.56177e-05,1.1131e-05
2,25,5,3.66078e-05,4.10434e-06
2,25,6,2.25033e-05,6.36957e-07
2,25,7,1.25798e-05,0.0
3,25,0,5.62443e-06,0.0
3,25,1,1.1543e-06,0.0
3,25,2,0.0,0.0
3,25,3,0.0,0.0
3,25,4,0.0,0.0
3,25,5,0.0,0.0
3,25,6,0.0,0.0
3,25,7,0.0,0.0
4,25,0,964093.0,1341110.0
4,25,1,732719.0,1006500.0
4,25,2,548488.0,741641.0
4,25,3,411400.0,546529.0
4,25,4,307961.0,402791.0
4,25,5,230988.0,296888.0
4,25,6,172904.0,218852.0
4,25,7,129677.0,161345.0
5,25,0,97058.2,118961.0
5,25,1,72781.0,87720.5
5,25,2,54462.2,64690.5
5,25,3,40828.2,47711.6
5,25,4,30541.6,35192.6
5,25,5,22886.3,25961.0
5,25,6,17111.8,19152.9
5,25,7,12815.2,14131.6
6,25,0,9575.35,10427.7
6,25,1,7165.56,7695.4
6,25,2,5349.3,5679.62
6,25,3,3999.09,4192.3
6,25,4,2982.13,3094.81
6,25,5,2226.69,2284.9
6,25,6,1658.24,1687.17
6,25,7,1236.38,1245.98
7,25,0,919.311,920.312
7,25,1,684.311,679.856
7,25,2,507.813,502.371
7,25,3,375.788,369.586
7,25,4,278.551,273.308
7,25,5,206.744,202.195
7,25,6,153.053,149.662
7,25,7,113.49,110.847
8,25,0,83.9288,82.1241
8,25,1,62.2143,60.9093
8,25,2,46.0515,45.2369
8,25,3,34.2069,33.66
8,25,4,25.3975,25.0975
8,25,5,18.9466,18.7639
8,25,6,14.1467,14.0753
8,25,7,10.6284,10.6003
9,25,0,8.00187,8.02063
9,25,1,6.06877,6.10124
9,25,2,4.61597,4.66892
9,25,3,3.53761,3.59455
9,25,4,2.72086,2.78822
9,25,5,2.10787,2.17667
9,25,6,1.63722,1.71035
9,25,7,1.28014,1.35207
10,25,0,1.00274,1.07461
10,25,1,0.790088,0.858068
10,25,2,0.623225,0.68785
10,25,3,0.49403,0.553071
10,25,4,0.392226,0.446207
10,25,5,0.312169,0.359972
10,25,6,0.248445,0.29075
10,25,7,0.198238,0.234785
11,25,0,0.157965,0.189402
11,25,1,0.126036,0.152536
11,25,2,0.100294,0.12253
11,25,3,0.0799551,0.0983369
11,25,4,0.0633837,0.0784586
11,25,5,0.0502792,0.062393
11,25,6,0.0397071,0.049384
11,25,7,0.0313329,0.0388903
12,25,0,0.0245757,0.0304363
12,25,1,0.019255,0.0236639
12,25,2,0.014989,0.0182666
12,25,3,0.0116547,0.0139859
12,25,4,0.00899953,0.0106203
12,25,5,0.0069453,0.00798259
12,25,6,0.00532651,0.00595334
12,25,7,0.00408624,0.00437887
13,25,0,0.0031105,0.00318141
13,25,1,0.00237449,0.00228016
13,25,2,0.00179747,0.00160982
13,25,3,0.00136781,0.0011177
13,25,4,0.00103083,0.000761724
13,25,5,0.000783774,0.000508377
13,25,6,0.000587441,0.000331483
13,25,7,0.000445244,0.000210203
14,25,0,0.000331648,0.000129694
14,25,1,0.000249249,7.69687e-05
14,25,2,0.000182875,4.37702e-05
14,25,3,0.000134538,2.36111e-05
14,25,4,9.55558e-05,1.18929e-05
14,25,5,6.76415e-05,5.43525e-06
14,25,6,4.53411e-05,2.11874e-06
14,25,7,2.98785e-05,5.67758e-07
15,25,0,1.80596e-05,0.0
15,25,1,1.04327e-05,0.0
15,25,2,5.17274e-06,0.0
15,25,3,2.30636e-06,0.0
15,25,4,7.78653e-07,0.0
15,25,5,2.48602e-07,0.0
15,25,6,4.30552e-08,0.0
15,25,7,0.0,0.0
16,25,0,1285640.0,1619310.0
16,25,1,976369.0,1217150.0
16,25,2,730257.0,898468.0
16,25,3,547297.0,663255.0
16,25,4,409267.0,489641.0
16,25,5,306667.0,361486.0
16,25,6,229271.0,266882.0
16,25,7,171747.0,197041.0
17,25,0,128361.0,145481.0
17,25,1,96118.7,107414.0
17,25,2,71806.2,79308.2
17,25,3,53743.0,58556.7
17,25,4,40126.3,43234.8
17,25,5,30012.8,31921.7
17,25,6,22392.1,23568.4
17,25,7,16734.6,17400.6
18,25,0,12473.9,12846.5
18,25,1,9312.65,9484.01
18,25,2,6933.63,7001.34
18,25,3,5169.93,5168.32
18,25,4,3843.88,3815.03
18,25,5,2861.81,2815.95
18,25,6,2124.3,2078.41
18,25,7,1578.82,1533.97
19,25,0,1169.77,1132.1
19,25,1,867.679,835.434
19,25,2,641.386,616.554
19,25,3,472.813,452.892
19,25,4,348.998,334.316
19,25,5,257.957,246.815
19,25,6,190.097,182.251
19,25,7,140.324,134.613
0,26,0,103.264,99.4192
0,26,1,76.1745,73.4741
0,26,2,56.0864,54.3491
0,26,3,41.4422,40.2571
0,26,4,30.5938,29.8639
0,26,5,22.6935,22.201
0,26,6,16.8392,16.5489
0,26,7,12.5725,12.377
1,26,0,9.40094,9.29424
1,26,1,7.08059,7.01243
1,26,2,5.34472,5.31956
1,26,3,4.06449,4.05794
1,26,4,3.09972,3.11782
1,26,5,2.38089,2.41034
1,26,6,1.83235,1.87539
1,26,7,1.41963,1.46805
2,26,0,1.10137,1.15557
2,26,1,0.859695,0.914048
2,26,2,0.671656,0.72608
2,26,3,0.527563,0.578711
2,26,4,0.415047,0.463014
2,26,5,0.327521,0.37055
2,26,6,0.258486,0.297025
2,26,7,0.204683,0.238118
3,26,0,0.161919,0.190766
3,26,1,0.128367,0.152626
3,26,2,0.101536,0.121827
3,26,3,0.080534,0.0971865
3,26,4,0.0635571,0.0770885
3,26,5,0.0502526,0.0609599
3,26,6,0.0395842,0.0479879
3,26,7,0.0311961,0.0375918
4,26,0,0.024457,0.0292692
4,26,1,0.0191837,0.0226425
4,26,2,0.0149656,0.0173927
4,26,3,0.0116831,0.0132528
4,26,4,0.00906834,0.0100168
4,26,5,0.00704908,0.00749406
4,26,6,0.0054513,0.00556385
4,26,7,0.00422677,0.00407424
5,26,0,0.00325552,0.00294734
5,26,1,0.0025188,0.00210365
5,26,2,0.00193366,0.00147939
5,26,3,0.00149362,0.00102346
5,26,4,0.00114242,0.000695334
5,26,5,0.000881275,0.000462991
5,26,6,0.000669313,0.000301552
5,26,7,0.000513183,0.000191369
6,26,0,0.000385918,0.000118532
6,26,1,0.000292021,7.09892e-05
6,26,2,0.000215262,4.11089e-05
6,26,3,0.000158777,2.29499e-05
6,26,4,0.000112967,1.2328e-05
6,26,5,8.01314e-05,6.38337e-06
6,26,6,5.39524e-05,3.21346e-06
6,26,7,3.59508e-05,1.60301e-06
7,26,0,2.22709e-05,8.25458e-07
7,26,1,1.35377e-05,4.53969e-07
7,26,2,7.46617e-06,2.67553e-07
7,26,3,4.08344e-06,1.59818e-07
7,26,4,2.05603e-06,8.86617e-08
7,26,5,1.03181e-06,3.9426e-08
7,26,6,1.98702e-07,4.86736e-09
7,26,7,0.0,0.0
8,26,0,1720290.0,2043920.0
8,26,1,1304220.0,1536820.0
8,26,2,973430.0,1134830.0
8,26,3,727922.0,837969.0
8,26,4,543110.0,618726.0
8,26,5,405983.0,456814.0
8,26,6,302784.0,337247.0
8,26,7,226235.0,248954.0
9,26,0,168643.0,183760.0
9,26,1,125938.0,135624.0
9,26,2,93820.9,100086.0
9,26,3,70016.4,73851.0
9,26,4,52121.8,54485.7
9,26,5,38865.7,40192.7
9,26,6,28906.3,29644.6
9,26,7,21533.2,21861.1
10,26,0,15997.8,16118.5
10,26,1,11903.1,11882.2
10,26,2,8831.6,8757.65
10,26,3,6561.84,6453.41
10,26,4,4861.1,4754.46
10,26,5,3605.81,3502.02
10,26,6,2666.47,2578.94
10,26,7,1974.19,1898.74
11,26,0,1456.98,1397.62
11,26,1,1076.42,1028.45
11,26,2,792.468,756.704
11,26,3,581.759,554.011
11,26,4,427.605,407.544
11,26,5,314.715,299.764
11,26,6,230.907,220.473
11,26,7,169.691,162.156
12,26,0,124.299,119.219
12,26,1,91.2617,87.6805
12,26,2,66.8664,64.5217
12,26,3,49.1596,47.5275
12,26,4,36.0992,35.0483
12,26,5,26.6306,25.89
12,26,6,19.6454,19.1682
12,26,7,14.5783,14.2328
13,26,0,10.8296,10.6064
13,26,1,8.10076,7.93816
13,26,2,6.07012,5.97131
13,26,3,4.58081,4.51549
13,26,4,3.46537,3.43852
13,26,5,2.63968,2.63427
13,26,6,2.01408,2.03105
13,26,7,1.54691,1.57559
14,26,0,1.18958,1.22923
14,26,1,0.920504,0.963911
14,26,2,0.712977,0.759284
14,26,3,0.555354,0.600288
14,26,4,0.433389,0.476578
14,26,5,0.339367,0.378572
14,26,6,0.265867,0.301304
14,26,7,0.209102,0.239911
15,26,0,0.16437,0.190955
15,26,1,0.129573,0.15183
15,26,2,0.101959,0.120465
15,26,3,0.080512,0.0955514
15,26,4,0.0633015,0.0753696
15,26,5,0.0499085,0.0592809
15,26,6,0.0392308,0.0464231
15,26,7,0.0308822,0.0361819
16,26,0,0.0242036,0.0280321
16,26,1,0.0189997,0.0215806
16,26,2,0.0148481,0.0164986
16,26,3,0.0116245,0.0125132
16,26,4,0.00905799,0.00941506
16,26,5,0.00707503,0.00701231
16,26,6,0.00550279,0.00518354
16,26,7,0.00429444,0.0037795
17,26,0,0.00333129,0.00272278
17,26,1,0.00259583,0.00193565
17,26,2,0.00200752,0.00135616
17,26,3,0.00156069,0.000935034
17,26,4,0.00120131,0.000633432
17,26,5,0.000930563,0.000420895
17,26,6,0.000709458,0.000273901
17,26,7,0.000544258,0.000173997
18,26,0,0.000409328,0.000108204
18,26,1,0.000308568,6.5381e-05
18,26,2,0.000226493,3.84992e-05
18,26,3,0.000165749,2.21351e-05
18,26,4,0.000117067,1.24958e-05
18,26,5,8.21762e-05,7.0131e-06
18,26,6,5.48926e-05,3.98586e-06
18,26,7,3.62539e-05,2.34131e-06
19,26,0,2.24317e-05,1.4447e-06
19,26,1,1.37028e-05,9.25156e-07
19,26,2,7.75941e-06,5.93924e-07
19,26,3,4.43467e-06,3.61479e-07
19,26,4,2.3934e-06,1.94612e-07
19,26,5,1.19974e-06,7.96597e-08
19,26,6,2.32667e-07,9.91982e-09
19,26,7,0.0,0.0
0,27,0,2289990.0,2651560.0
0,27,1,1732180.0,1992070.0
0,27,2,1289260.0,1469510.0
0,27,3,961233.0,1083910.0
0,27,4,715095.0,799355.0
0,27,5,532884.0,589402.0
0,27,6,396212.0,434514.0
0,27,7,295082.0,320267.0
1,27,0,219260.0,236010.0
1,27,1,163185.0,173882.0
1,27,2,121163.0,128080.0
1,27,3,90104.8,94319.2
1,27,4,66843.5,69440.3
1,27,5,49662.7,51110.2
1,27,6,36803.8,37608.4
1,27,7,27314.0,27665.3
2,27,0,20217.3,20344.9
2,27,1,14984.9,14956.8
2,27,2,11075.8,10992.1
2,27,3,8196.95,8075.59
2,27,4,6048.71,5930.87
2,27,5,4468.76,4354.16
2,27,6,3291.45,3195.45
2,27,7,2426.97,2344.19
3,27,0,1783.88,1719.04
3,27,1,1312.47,1260.01
3,27,2,962.304,923.309
3,27,3,703.417,673.075
3,27,4,514.86,492.94
3,27,5,377.313,360.903
3,27,6,275.646,264.163
3,27,7,201.676,193.314
4,27,0,147.071,141.379
4,27,1,107.482,103.408
4,27,2,78.381,75.658
4,27,3,57.3413,55.396
4,27,4,41.893,40.5939
4,27,5,30.7381,29.7891
4,27,6,22.5476,21.9031
4,27,7,16.631,16.1466
5,27,0,12.2763,11.9423
5,27,1,9.12083,8.86853
5,27,2,6.78619,6.61766
5,27,3,5.08283,4.96304
5,27,4,3.81555,3.74777
5,27,5,2.88323,2.84699
5,27,6,2.18215,2.17656
5,27,7,1.66227,1.67436
6,27,0,1.26791,1.29555
6,27,1,0.973206,1.00777
6,27,2,0.747883,0.787659
6,27,3,0.578084,0.618035
6,27,4,0.447847,0.487135
6,27,5,0.348235,0.384263
6,27,6,0.271023,0.303796
6,27,7,0.211854,0.240347
7,27,0,0.165601,0.190127
7,27,1,0.129881,0.150281
7,27,2,0.101734,0.118556
7,27,3,0.0800198,0.0935239
7,27,4,0.0627099,0.0733769
7,27,5,0.0493164,0.0574163
7,27,6,0.0386944,0.0447375
7,27,7,0.0304258,0.0346979
8,27,0,0.0238379,0.0267541
8,27,1,0.0187202,0.0205005
8,27,2,0.0146476,0.015601
8,27,3,0.011489,0.0117792
8,27,4,0.00897608,0.00882409
8,27,5,0.00703194,0.00654362
8,27,6,0.00548912,0.00481673
8,27,7,0.00429923,0.00349752
9,27,0,0.00334806,0.00250958
9,27,1,0.00261743,0.00177729
9,27,2,0.00203085,0.00124078
9,27,3,0.00158179,0.000852753
9,27,4,0.00121963,0.000576157
9,27,5,0.000944165,0.000382131
9,27,6,0.000719281,0.000248525
9,27,7,0.000549645,0.000158074
10,27,0,0.000411737,9.87078e-05
10,27,1,0.00030807,6.01581e-05
10,27,2,0.000224403,3.59738e-05
10,27,3,0.000162426,2.12162e-05
10,27,4,0.00011353,1.24563e-05
10,27,5,7.86113e-05,7.39115e-06
10,27,6,5.19026e-05,4.50354e-06
10,27,7,3.38129e-05,2.84687e-06
11,27,0,2.07563e-05,1.86674e-06
11,27,1,1.26144e-05,1.24045e-06
11,27,2,7.21288e-06,8.05976e-07
11,27,3,4.19434e-06,4.87305e-07
11,27,4,2.32274e-06,2.56858e-07
11,27,5,1.13028e-06,1.00758e-07
11,27,6,2.19583e-07,1.26002e-08
11,27,7,0.0,0.0
12,27,0,2575560.0,3146430.0
12,27,1,2278840.0,2612350.0
12,27,2,1690850.0,1923170.0
12,27,3,1256470.0,1415540.0
12,27,4,931713.0,1041630.0
12,27,5,691927.0,766288.0
12,27,6,512741.0,563570.0
12,27,7,380517.0,414360.0
13,27,0,281762.0,304562.0
13,27,1,208938.0,223788.0
13,27,2,154580.0,164383.0
13,27,3,114525.0,120705.0
13,27,4,84647.2,88602.1
13,27,5,62648.7,65013.1
13,27,6,46252.4,47686.2
13,27,7,34191.4,34963.2
14,27,0,25210.2,25624.3
14,27,1,18610.8,18771.9
14,27,2,13701.7,13745.9
14,27,3,10099.1,10061.0
14,27,4,7422.61,7360.48
14,27,5,5461.2,5382.22
14,27,6,4006.18,3933.72
14,27,7,2941.7,2873.59
15,27,0,2153.41,2098.06
15,27,1,1577.69,1530.9
15,27,2,1152.05,1116.62
15,27,3,838.487,810.056
15,27,4,611.172,590.345
15,27,5,445.977,430.027
15,27,6,324.429,313.112
15,27,7,236.326,227.899
16,27,0,171.584,165.743
16,27,1,124.823,120.529
16,27,2,90.606,87.6595
16,27,3,65.961,63.7881
16,27,4,47.9497,46.4457
16,27,5,34.9938,33.8585
16,27,6,25.5273,24.7254
16,27,7,18.7165,18.0987
17,27,0,13.7303,13.2889
17,27,1,10.1332,9.79479
17,27,2,7.48779,7.25298
17,27,3,5.56745,5.39712
17,27,4,4.14857,4.04354
17,27,5,3.11089,3.04738
17,27,6,2.33649,2.3114
17,27,7,1.76606,1.76422
18,27,0,1.3369,1.35461
18,27,1,1.01843,1.04581
